,id,solili_id,thumbnail,leasing_company,building_id,building_name,space_slug,building_municipality_address,divisible_minimum,available_sqm,rent_price,rent_currency,sale_price,sale_currency,industrial_park,market,all_confirmed,is_favorite,space_membership,is_for_rent,Estado
0,14806,SO-14806,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14806/,,90.9,,,2623.76,USD,1,Tijuana,False,False,5,False,True,Baja California
1,14812,SO-14812,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14812/,,168.6,,,2492.58,USD,1,Tijuana,False,False,5,False,True,Baja California
2,14813,SO-14813,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14813/,,145.8,,,2530.17,USD,1,Tijuana,False,False,5,False,True,Baja California
3,14814,SO-14814,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14814/,,180.7,,,2470.94,USD,1,Tijuana,False,False,5,False,True,Baja California
4,14816,SO-14816,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14816/,,89.4,,,2648.51,USD,2,Tijuana,False,False,5,False,True,Baja California
5,14818,SO-14818,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14818/,,199.0,,,2489.94,USD,2,Tijuana,False,False,5,False,True,Baja California
6,14819,SO-14819,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14819/,,180.7,,,2495.29,USD,2,Tijuana,False,False,5,False,True,Baja California
7,14824,SO-14824,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14824/,,186.0,,,2450.26,USD,3,Tijuana,False,False,5,False,True,Baja California
8,14831,SO-14831,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14831/,,53.4,,,2558.71,USD,5,Tijuana,False,False,5,False,True,Baja California
9,14836,SO-14836,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14836/,,186.0,,,2499.46,USD,5,Tijuana,False,False,5,False,True,Baja California
10,14837,SO-14837,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14837/,,53.4,,,2576.78,USD,6,Tijuana,False,False,5,False,True,Baja California
11,14841,SO-14841,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14841/,,186.0,,,2524.19,USD,6,Tijuana,False,False,5,False,True,Baja California
12,14842,SO-14842,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14842/,,53.4,,,2594.85,USD,7,Tijuana,False,False,5,False,True,Baja California
13,14844,SO-14844,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14844/,,67.1,,,2995.67,USD,7,Tijuana,False,False,5,False,True,Baja California
14,14846,SO-14846,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14846/,,90.4,,,257.24,USD,7,Tijuana,False,False,5,False,True,Baja California
15,14847,SO-14847,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14847/,,90.4,,,2547.84,USD,7,Tijuana,False,False,5,False,True,Baja California
16,14848,SO-14848,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14848/,,53.4,,,2612.91,USD,8,Tijuana,False,False,5,False,True,Baja California
17,14850,SO-14850,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14850/,,66.8,,,3024.49,USD,8,Tijuana,False,False,5,False,True,Baja California
18,14851,SO-14851,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14851/,,90.1,,,2589.75,USD,8,Tijuana,False,False,5,False,True,Baja California
19,14853,SO-14853,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14853/,,53.4,,,2628.61,USD,9,Tijuana,False,False,5,False,True,Baja California
20,14856,SO-14856,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14856/,,88.2,,,2607.26,USD,9,Tijuana,False,False,5,False,True,Baja California
21,14858,SO-14858,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14858/,,90.4,,,2588.7,USD,9,Tijuana,False,False,5,False,True,Baja California
22,14861,SO-14861,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14861/,,227.4,,,2613.23,USD,11,Tijuana,False,False,5,False,True,Baja California
23,14862,SO-14862,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14862/,,370.0,,,2522.29,USD,11,Tijuana,False,False,5,False,True,Baja California
24,14863,SO-14863,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14863/,,227.4,,,2646.87,USD,12,Tijuana,False,False,5,False,True,Baja California
25,14876,SO-14876,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14876/,,634.0,,,2481.49,USD,13,Tijuana,False,False,5,False,True,Baja California
26,14879,SO-14879,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/14879/,,634.9,,,2564.02,USD,14,Tijuana,False,False,5,False,True,Baja California
27,17490,SO-17490,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17490/,,89.4,,,237900.0,MXN,4,Tijuana,False,False,5,True,True,Baja California
28,17491,SO-17491,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17491/,,90.8,,USD,247500.0,,4,Tijuana,False,False,5,True,True,Baja California
29,17500,SO-17500,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17500/,,57.3,,,167900.0,MXN,5,Tijuana,False,False,5,True,True,Baja California
30,17502,SO-17502,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17502/,,57.3,,,169900.0,MXN,6,Tijuana,False,False,5,True,True,Baja California
31,17507,SO-17507,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17507/,,57.3,,,173900.0,MXN,8,Tijuana,False,False,5,True,True,Baja California
32,17508,SO-17508,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17508/,,84.7,,,241900.0,USD,8,Tijuana,False,False,5,True,True,Baja California
33,17509,SO-17509,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17509/,,57.4,,,175900.0,USD,9,Tijuana,False,False,5,True,True,Baja California
34,17510,SO-17510,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17510/,,53.4,,,175900.0,USD,9,Tijuana,False,False,5,True,True,Baja California
35,17512,SO-17512,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17512/,,227.4,,,586900.0,USD,10,Tijuana,False,False,5,True,True,Baja California
36,17664,SO-17664,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17664/,,84.7,,,239900.0,MXN,7,Tijuana,False,False,5,False,True,Baja California
37,19169,SO-19169,https://solili.s3.amazonaws.com/media/PO-2004_thumbnail_1557182146.jpg,,2004,Centro Corporativo Rodeo,/oficina-en-venta/centro-corporativo-rodeo-tijuana-tij/19169/,,150.0,,,2100.0,USD,5,Tijuana,True,False,5,False,True,Baja California
38,21142,SO-21142,https://solili.s3.amazonaws.com/media/PO-1522_thumbnail_1494431046.jpg,,1522,Corporativo Central Zona Río,/oficina-en-venta/central-working-space-tijuana-tij/21142/,,443.0,,,,,10,Tijuana,False,False,5,False,True,Baja California
39,800,SO-800,https://solili.s3.amazonaws.com/media/PO-1125_thumbnail_1503686906.jpg,Cushman & Wakefield,1125,Corporativo Oso,/oficina-en-venta/corporativo-oso-ciudad-de-mexico-cdmx/800/,330.0,330.0,,USD,2950.0,USD,2,Ciudad de México,True,False,-1,False,True,Ciudad de mexico
40,10048,SO-10048,https://solili.s3.amazonaws.com/media/PO-1382_thumbnail_1513120870.jpg,Colliers,1382,Bosque de Duraznos  61,/oficina-en-venta/bosque-de-duraznos-61-ciudad-de-mexico-cdmx/10048/,,261.44,280.0,MXN,2900.0,USD,5,Ciudad de México,True,False,-1,True,True,Ciudad de mexico
41,15072,SO-15072,https://solili.s3.amazonaws.com/media/PO-1125_thumbnail_1503686906.jpg,Cushman & Wakefield,1125,Corporativo Oso,/oficina-en-venta/corporativo-oso-ciudad-de-mexico-cdmx/15072/,330.0,330.0,,USD,2950.0,USD,4,Ciudad de México,True,False,-1,False,True,Ciudad de mexico
42,20712,SO-20712,https://solili.s3.amazonaws.com/media/PO-1382_thumbnail_1513120870.jpg,Colliers,1382,Bosque de Duraznos  61,/oficina-en-venta/bosque-de-duraznos-61-ciudad-de-mexico-cdmx/20712/,,130.72,280.0,MXN,2900.0,USD,5,Ciudad de México,True,False,-1,True,True,Ciudad de mexico
43,799,SO-799,https://solili.s3.amazonaws.com/media/PO-1125_thumbnail_1503686906.jpg,Cushman & Wakefield,1125,Corporativo Oso,/oficina-en-venta/corporativo-oso-ciudad-de-mexico-cdmx/799/,330.0,330.0,,USD,2950.0,USD,1,Ciudad de México,True,False,0,False,True,Ciudad de mexico
44,801,SO-801,https://solili.s3.amazonaws.com/media/PO-1125_thumbnail_1503686906.jpg,Cushman & Wakefield,1125,Corporativo Oso,/oficina-en-venta/corporativo-oso-ciudad-de-mexico-cdmx/801/,330.0,330.0,,USD,2950.0,USD,3,Ciudad de México,True,False,0,False,True,Ciudad de mexico
45,11163,SO-11163,https://solili.s3.amazonaws.com/media/PO-11241469381229_thumbnail.jpg,JLL,1124,Torre Opulence,/oficina-en-venta/corporativo-opulence-ciudad-de-mexico-cdmx/11163/,248.0,775.0,330.0,MXN,3600.0,USD,12,Ciudad de México,True,False,0,True,True,Ciudad de mexico
46,11470,SO-11470,https://solili.s3.amazonaws.com/media/PO-519_thumbnail_1557507342.jpg,Cushman & Wakefield,519,Distrito Sur,/oficina-en-venta/distrito-sur-ciudad-de-mexico-cdmx/11470/,,796.0,,USD,60000.0,MXN,3,Ciudad de México,True,False,0,False,True,Ciudad de mexico
47,11471,SO-11471,https://solili.s3.amazonaws.com/media/PO-519_thumbnail_1557507342.jpg,Cushman & Wakefield,519,Distrito Sur,/oficina-en-venta/distrito-sur-ciudad-de-mexico-cdmx/11471/,,796.0,,USD,60000.0,MXN,4,Ciudad de México,True,False,0,False,True,Ciudad de mexico
48,15051,SO-15051,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,Cushman & Wakefield,4401,Bajío 362,/oficina-en-venta/bajio-362-ciudad-de-mexico-cdmx/15051/,,298.0,22.5,USD,3800.0,USD,3,Ciudad de México,True,False,0,True,True,Ciudad de mexico
49,15052,SO-15052,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,Cushman & Wakefield,4401,Bajío 362,/oficina-en-venta/bajio-362-ciudad-de-mexico-cdmx/15052/,,298.0,22.5,USD,3800.0,USD,4,Ciudad de México,True,False,0,True,True,Ciudad de mexico
50,15053,SO-15053,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,Cushman & Wakefield,4401,Bajío 362,/oficina-en-venta/bajio-362-ciudad-de-mexico-cdmx/15053/,,298.0,22.5,USD,3800.0,USD,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
51,15054,SO-15054,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,Cushman & Wakefield,4401,Bajío 362,/oficina-en-venta/bajio-362-ciudad-de-mexico-cdmx/15054/,,298.0,22.5,USD,3800.0,USD,6,Ciudad de México,True,False,0,True,True,Ciudad de mexico
52,15055,SO-15055,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,Cushman & Wakefield,4401,Bajío 362,/oficina-en-venta/bajio-362-ciudad-de-mexico-cdmx/15055/,,298.0,22.5,USD,3800.0,USD,7,Ciudad de México,True,False,0,True,True,Ciudad de mexico
53,15057,SO-15057,https://solili.s3.amazonaws.com/media/PO-4401_thumbnail_1622743632.jpg,Cushman & Wakefield,4401,Bajío 362,/oficina-en-venta/bajio-362-ciudad-de-mexico-cdmx/15057/,,298.0,22.5,USD,3800.0,USD,2,Ciudad de México,True,False,0,True,True,Ciudad de mexico
54,15059,SO-15059,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15059/,,367.0,24.0,USD,3800.0,USD,2,Ciudad de México,True,False,0,True,True,Ciudad de mexico
55,15060,SO-15060,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15060/,,188.0,24.0,USD,3800.0,USD,3,Ciudad de México,True,False,0,True,True,Ciudad de mexico
56,15061,SO-15061,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15061/,,375.0,24.0,USD,3800.0,USD,4,Ciudad de México,True,False,0,True,True,Ciudad de mexico
57,15062,SO-15062,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15062/,,375.0,24.0,USD,3800.0,USD,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
58,15063,SO-15063,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15063/,,375.0,24.0,USD,3800.0,USD,6,Ciudad de México,True,False,0,True,True,Ciudad de mexico
59,15064,SO-15064,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15064/,,375.0,24.0,USD,3800.0,USD,7,Ciudad de México,True,False,0,True,True,Ciudad de mexico
60,15065,SO-15065,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15065/,,375.0,24.0,USD,3800.0,USD,8,Ciudad de México,True,False,0,True,True,Ciudad de mexico
61,15066,SO-15066,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15066/,,375.0,24.0,USD,3800.0,USD,9,Ciudad de México,True,False,0,True,True,Ciudad de mexico
62,15067,SO-15067,https://solili.s3.amazonaws.com/media/PO-4400_thumbnail_1600195719.jpg,Cushman & Wakefield,4400,Corporativo Nuevo León 257,/oficina-en-venta/corporativo-nuevo-leon-257-ciudad-de-mexico-cdmx/15067/,,351.0,24.0,USD,3800.0,USD,PH,Ciudad de México,True,False,0,True,True,Ciudad de mexico
63,15220,SO-15220,https://solili.s3.amazonaws.com/media/PO-1460_thumbnail_1556814672.jpg,Colliers,1460,Torre Knoll,/oficina-en-venta/torre-knoll-ciudad-de-mexico-cdmx/15220/,,475.0,18.0,USD,2500.0,USD,13,Ciudad de México,True,False,0,True,True,Ciudad de mexico
64,15297,SO-15297,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,Cushman & Wakefield,4454,Rio Nilo 330,/oficina-en-venta/rio-nilo-330-ciudad-de-mexico-cdmx/15297/,,391.0,22.5,MXN,3800.0,USD,2,Ciudad de México,True,False,0,True,True,Ciudad de mexico
65,15301,SO-15301,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,Cushman & Wakefield,4454,Rio Nilo 330,/oficina-en-venta/rio-nilo-330-ciudad-de-mexico-cdmx/15301/,,377.0,22.5,USD,3800.0,USD,3,Ciudad de México,True,False,0,True,True,Ciudad de mexico
66,15302,SO-15302,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,Cushman & Wakefield,4454,Rio Nilo 330,/oficina-en-venta/rio-nilo-330-ciudad-de-mexico-cdmx/15302/,,377.0,22.5,USD,3800.0,USD,4,Ciudad de México,True,False,0,True,True,Ciudad de mexico
67,15304,SO-15304,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,Cushman & Wakefield,4454,Rio Nilo 330,/oficina-en-venta/rio-nilo-330-ciudad-de-mexico-cdmx/15304/,,231.0,22.5,USD,3800.0,USD,PH,Ciudad de México,True,False,0,True,True,Ciudad de mexico
68,15340,SO-15340,https://solili.s3.amazonaws.com/media/PO-4456_thumbnail_1572560614.jpg,Colliers,4456,Torres Bioparque,/oficina-en-venta/torres-bioparque-ciudad-de-mexico-cdmx/15340/,,370.74,,MXN,56643.47,MXN,8,Ciudad de México,True,False,0,False,True,Ciudad de mexico
69,16088,SO-16088,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16088/,,256.22,400.0,MXN,61799.87,MXN,1,Ciudad de México,True,False,0,True,True,Ciudad de mexico
70,16089,SO-16089,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16089/,,256.22,400.0,MXN,61799.87,MXN,2,Ciudad de México,True,False,0,True,True,Ciudad de mexico
71,16090,SO-16090,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16090/,,256.22,400.0,MXN,61799.87,MXN,3,Ciudad de México,True,False,0,True,True,Ciudad de mexico
72,16091,SO-16091,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16091/,,256.22,400.0,MXN,61799.87,MXN,4,Ciudad de México,True,False,0,True,True,Ciudad de mexico
73,16092,SO-16092,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16092/,,256.22,400.0,MXN,61799.87,MXN,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
74,16093,SO-16093,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16093/,,256.22,400.0,MXN,61799.87,MXN,6,Ciudad de México,True,False,0,True,True,Ciudad de mexico
75,17432,SO-17432,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/17432/,,1094.0,21.0,USD,3900.0,USD,1,Ciudad de México,True,False,0,True,True,Ciudad de mexico
76,17433,SO-17433,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/17433/,,1094.0,21.0,USD,3900.0,USD,2,Ciudad de México,True,False,0,True,True,Ciudad de mexico
77,17434,SO-17434,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/17434/,,547.0,21.0,USD,3800.0,USD,3,Ciudad de México,True,False,0,False,True,Ciudad de mexico
78,17582,SO-17582,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/17582/,275.0,550.0,22.5,USD,2420.0,USD,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
79,17621,SO-17621,https://solili.s3.amazonaws.com/media/PO-4541_thumbnail_1647365697.jpg,Colliers,4541,Acueducto Río Hondo 30,/oficina-en-venta/acueducto-rio-hondo-30-ciudad-de-mexico-cdmx/17621/,253.0,605.0,,,5500.0,USD,4,Ciudad de México,True,False,0,False,True,Ciudad de mexico
80,19616,SO-19616,https://solili.s3.amazonaws.com/media/PO-1382_thumbnail_1513120870.jpg,Colliers,1382,Bosque de Duraznos  61,/oficina-en-venta/bosque-de-duraznos-61-ciudad-de-mexico-cdmx/19616/,,199.04,280.0,MXN,2900.0,USD,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
81,19617,SO-19617,https://solili.s3.amazonaws.com/media/PO-4456_thumbnail_1572560614.jpg,Colliers,4456,Torres Bioparque,/oficina-en-venta/torres-bioparque-ciudad-de-mexico-cdmx/19617/,,370.8,,MXN,55420.71,MXN,7,Ciudad de México,True,False,0,False,True,Ciudad de mexico
82,19707,SO-19707,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,Cushman & Wakefield,4454,Rio Nilo 330,/oficina-en-venta/rio-nilo-330-ciudad-de-mexico-cdmx/19707/,,377.0,22.5,USD,3800.0,USD,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
83,19708,SO-19708,https://solili.s3.amazonaws.com/media/PO-4454_thumbnail_1566585848.jpg,Cushman & Wakefield,4454,Rio Nilo 330,/oficina-en-venta/rio-nilo-330-ciudad-de-mexico-cdmx/19708/,,377.0,22.5,USD,3800.0,USD,6,Ciudad de México,True,False,0,True,True,Ciudad de mexico
84,20379,SO-20379,https://solili.s3.amazonaws.com/media/PO-4980_thumbnail_1640715269.jpg,Cushman & Wakefield,4980,Park Pedregal,/oficina-en-venta/park-pedregal-ciudad-de-mexico-cdmx/20379/,,500.0,,,3500.0,USD,7,Ciudad de México,True,False,0,True,True,Ciudad de mexico
85,20565,SO-20565,https://solili.s3.amazonaws.com/media/PO-2056_thumbnail_1502894294.jpg,Colliers,2056,Homero 407,/oficina-en-venta/homero-407-ciudad-de-mexico-cdmx/20565/,,253.01,260.0,MXN,1300.0,USD,7,Ciudad de México,True,False,0,True,True,Ciudad de mexico
86,20968,SO-20968,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/20968/,275.0,1100.0,20.0,USD,4500.0,USD,10,Ciudad de México,True,False,0,True,True,Ciudad de mexico
87,20969,SO-20969,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/20969/,275.0,1100.0,22.5,USD,4500.0,USD,11,Ciudad de México,True,False,0,True,True,Ciudad de mexico
88,22057,SO-22057,https://solili.s3.amazonaws.com/media/PO-615_thumbnail_1513182506.jpg,Colliers,615,Espacio Santa Fe,/oficina-en-venta/espacio-santa-fe-ciudad-de-mexico-cdmx/22057/,,670.68,18.0,USD,3500.0,USD,PB,Ciudad de México,True,False,0,True,True,Ciudad de mexico
89,22215,SO-22215,https://solili.s3.amazonaws.com/media/PO-1380_thumbnail_1556837535.jpg,Cushman & Wakefield,1380,Centro Jardínes del Pedregal,/oficina-en-venta/centro-jardines-del-pedregal-ciudad-de-mexico-cdmx/22215/,,1699.0,22.0,USD,67000.0,MXN,19,Ciudad de México,True,False,0,True,True,Ciudad de mexico
90,22577,SO-22577,https://solili.s3.amazonaws.com/media/PO-1380_thumbnail_1556837535.jpg,Cushman & Wakefield,1380,Centro Jardínes del Pedregal,/oficina-en-venta/centro-jardines-del-pedregal-ciudad-de-mexico-cdmx/22577/,,1699.0,22.0,USD,67000.0,MXN,10,Ciudad de México,True,False,0,True,True,Ciudad de mexico
