,id,solili_id,thumbnail,leasing_company,building_id,building_name,space_slug,building_municipality_address,divisible_minimum,available_sqm,rent_price,rent_currency,sale_price,sale_currency,industrial_park,market,all_confirmed,is_favorite,space_membership,is_for_rent,Estado
0,19716,SO-19716,https://solili.s3.amazonaws.com/media/PO-1513_thumbnail_1557174975.jpg,RE/MAX Procapital,1513,Edificio Cazzar,/oficina-en-renta/edificio-cazzar-tijuana-tij/19716/,,50.0,16.4,USD,,USD,1,Tijuana,True,False,1,True,False,Baja California
1,19717,SO-19717,https://solili.s3.amazonaws.com/media/PO-1513_thumbnail_1557174975.jpg,RE/MAX Procapital,1513,Edificio Cazzar,/oficina-en-renta/edificio-cazzar-tijuana-tij/19717/,,60.0,11.66,USD,,USD,1,Tijuana,True,False,1,True,False,Baja California
2,6926,SO-6926,https://solili.s3.amazonaws.com/media/PO-2018_thumbnail_1557173401.jpg,,2018,Centro Corporativo Dayco,/oficina-en-renta/centro-corporativo-dayco-tijuana-tij/6926/,55.0,700.0,19.5,USD,,USD,9,Tijuana,False,False,5,True,False,Baja California
3,6927,SO-6927,https://solili.s3.amazonaws.com/media/PO-2018_thumbnail_1557173401.jpg,,2018,Centro Corporativo Dayco,/oficina-en-renta/centro-corporativo-dayco-tijuana-tij/6927/,55.0,900.0,19.5,USD,,USD,8,Tijuana,False,False,5,True,False,Baja California
4,6928,SO-6928,https://solili.s3.amazonaws.com/media/PO-2018_thumbnail_1557173401.jpg,,2018,Centro Corporativo Dayco,/oficina-en-renta/centro-corporativo-dayco-tijuana-tij/6928/,55.0,56.0,19.5,USD,,USD,6,Tijuana,False,False,5,True,False,Baja California
5,6951,SO-6951,https://solili.s3.amazonaws.com/media/PO-2017_thumbnail_1557174257.jpg,,2017,Plaza Moroli,/oficina-en-renta/plaza-moroli-tijuana-tij/6951/,,127.0,16.0,USD,,USD,1,Tijuana,True,False,5,True,False,Baja California
6,6952,SO-6952,https://solili.s3.amazonaws.com/media/PO-2017_thumbnail_1557174257.jpg,,2017,Plaza Moroli,/oficina-en-renta/plaza-moroli-tijuana-tij/6952/,,360.0,16.0,USD,,USD,1,Tijuana,True,False,5,True,False,Baja California
7,6953,SO-6953,https://solili.s3.amazonaws.com/media/PO-2017_thumbnail_1557174257.jpg,,2017,Plaza Moroli,/oficina-en-renta/plaza-moroli-tijuana-tij/6953/,,227.0,16.0,USD,,USD,3,Tijuana,True,False,5,True,False,Baja California
8,7228,SO-7228,https://solili.s3.amazonaws.com/media/PO-2018_thumbnail_1557173401.jpg,,2018,Centro Corporativo Dayco,/oficina-en-renta/centro-corporativo-dayco-tijuana-tij/7228/,55.0,900.0,19.5,USD,,USD,7,Tijuana,False,False,5,True,False,Baja California
9,8019,,https://solili.s3.amazonaws.com/media/PO-1446_thumbnail_1494433633.jpg,,1446,Torre Platino,/oficina-en-renta/torre-platino-tijuana-tij/8019/,,0.0,0.0,USD,,USD,8,Tijuana,False,False,5,True,False,Baja California
10,8020,,https://solili.s3.amazonaws.com/media/PO-1446_thumbnail_1494433633.jpg,,1446,Torre Platino,/oficina-en-renta/torre-platino-tijuana-tij/8020/,,0.0,,USD,,USD,9,Tijuana,False,False,5,True,False,Baja California
11,8023,,https://solili.s3.amazonaws.com/media/PO-1451_thumbnail_1494434967.jpg,,1451,Via Corporativo,/oficina-en-renta/via-corporativo-tijuana-tij/8023/,,0.0,0.0,USD,,USD,4,Tijuana,True,False,5,True,False,Baja California
12,9571,SO-9571,https://solili.s3.amazonaws.com/media/PO-2017_thumbnail_1557174257.jpg,,2017,Plaza Moroli,/oficina-en-renta/plaza-moroli-tijuana-tij/9571/,,379.0,16.0,USD,,USD,3,Tijuana,False,False,5,True,False,Baja California
13,14755,SO-14755,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14755/,160.0,446.0,22.0,USD,,,11,Tijuana,False,False,5,True,False,Baja California
14,14756,SO-14756,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14756/,,780.0,22.0,USD,,,12,Tijuana,False,False,5,True,False,Baja California
15,14758,SO-14758,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14758/,160.0,830.0,22.0,USD,,,15,Tijuana,False,False,5,True,False,Baja California
16,14759,SO-14759,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14759/,160.0,813.0,22.0,USD,,,16,Tijuana,False,False,5,True,False,Baja California
17,14760,SO-14760,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14760/,160.0,1666.0,22.0,USD,,,17,Tijuana,False,False,5,True,False,Baja California
18,14762,SO-14762,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14762/,160.0,1666.0,22.0,USD,,,19,Tijuana,False,False,5,True,False,Baja California
19,14763,SO-14763,https://solili.s3.amazonaws.com/media/PO-3921_thumbnail_1593719467.jpg,,3921,Business Hub,/oficina-en-renta/business-hub-tijuana-tij/14763/,160.0,1666.0,22.0,USD,,,20,Tijuana,False,False,5,True,False,Baja California
20,14868,SO-14868,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-renta/cosmopolitan-city-center-tijuana-tij/14868/,,370.0,,,2551.08,USD,12,Tijuana,False,False,5,True,False,Baja California
21,15745,SO-15745,https://solili.s3.amazonaws.com/media/PO-2017_thumbnail_1557174257.jpg,,2017,Plaza Moroli,/oficina-en-renta/plaza-moroli-tijuana-tij/15745/,118.0,717.0,16.0,USD,,,2,Tijuana,False,False,5,True,False,Baja California
22,15746,SO-15746,https://solili.s3.amazonaws.com/media/PO-2017_thumbnail_1557174257.jpg,,2017,Plaza Moroli,/oficina-en-renta/plaza-moroli-tijuana-tij/15746/,208.0,455.0,16.0,USD,,,4,Tijuana,False,False,5,True,False,Baja California
23,17483,SO-17483,https://solili.s3.amazonaws.com/media/PO-1445_thumbnail_1557175912.jpg,,1445,Torre Cosmopolitan,/oficina-en-renta/torre-cosmopolitan-tijuana-tij/17483/,,37.0,27.0,USD,,,1,Tijuana,False,False,5,True,False,Baja California
24,17484,SO-17484,https://solili.s3.amazonaws.com/media/PO-1445_thumbnail_1557175912.jpg,,1445,Torre Cosmopolitan,/oficina-en-renta/torre-cosmopolitan-tijuana-tij/17484/,,157.69,18.49,USD,,,5,Tijuana,False,False,5,True,False,Baja California
25,17485,SO-17485,https://solili.s3.amazonaws.com/media/PO-1445_thumbnail_1557175912.jpg,,1445,Torre Cosmopolitan,/oficina-en-renta/torre-cosmopolitan-tijuana-tij/17485/,,163.79,19.84,USD,,,7,Tijuana,False,False,5,True,False,Baja California
26,17490,SO-17490,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17490/,,89.4,,,237900.0,MXN,4,Tijuana,False,False,5,True,True,Baja California
27,17491,SO-17491,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17491/,,90.8,,USD,247500.0,,4,Tijuana,False,False,5,True,True,Baja California
28,17500,SO-17500,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17500/,,57.3,,,167900.0,MXN,5,Tijuana,False,False,5,True,True,Baja California
29,17502,SO-17502,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17502/,,57.3,,,169900.0,MXN,6,Tijuana,False,False,5,True,True,Baja California
30,17507,SO-17507,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17507/,,57.3,,,173900.0,MXN,8,Tijuana,False,False,5,True,True,Baja California
31,17508,SO-17508,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17508/,,84.7,,,241900.0,USD,8,Tijuana,False,False,5,True,True,Baja California
32,17509,SO-17509,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17509/,,57.4,,,175900.0,USD,9,Tijuana,False,False,5,True,True,Baja California
33,17510,SO-17510,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17510/,,53.4,,,175900.0,USD,9,Tijuana,False,False,5,True,True,Baja California
34,17511,SO-17511,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-renta/cosmopolitan-city-center-tijuana-tij/17511/,,84.7,,,243900.0,USD,9,Tijuana,False,False,5,True,False,Baja California
35,17512,SO-17512,https://solili.s3.amazonaws.com/media/PO-4417_thumbnail_1561570638.jpg,,4417,Cosmopolitan City Center,/oficina-en-venta/cosmopolitan-city-center-tijuana-tij/17512/,,227.4,,,586900.0,USD,10,Tijuana,False,False,5,True,True,Baja California
36,19680,SO-19680,https://solili.s3.amazonaws.com/media/PO-4344_thumbnail_1588179809.jpg,,4344,Torela Corporativo,/oficina-en-renta/torela-tijuana-tij/19680/,237.0,530.0,21.5,USD,,,4,Tijuana,True,False,5,True,False,Baja California
37,19681,SO-19681,https://solili.s3.amazonaws.com/media/PO-4344_thumbnail_1588179809.jpg,,4344,Torela Corporativo,/oficina-en-renta/torela-tijuana-tij/19681/,237.0,1145.0,21.5,USD,,,5,Tijuana,True,False,5,True,False,Baja California
38,19683,SO-19683,https://solili.s3.amazonaws.com/media/PO-4344_thumbnail_1588179809.jpg,,4344,Torela Corporativo,/oficina-en-renta/torela-tijuana-tij/19683/,237.0,1145.0,21.5,USD,,,7,Tijuana,True,False,5,True,False,Baja California
39,19684,SO-19684,https://solili.s3.amazonaws.com/media/PO-4344_thumbnail_1588179809.jpg,,4344,Torela Corporativo,/oficina-en-renta/torela-tijuana-tij/19684/,237.0,1145.0,21.5,USD,,,8,Tijuana,True,False,5,True,False,Baja California
40,20451,SO-20451,https://solili.s3.amazonaws.com/media/PO-4981_thumbnail_1616021354.jpg,,4981,Plaza Distrito 65,/oficina-en-renta/plaza-distrito-65-tijuana-tij/20451/,33.64,369.74,16.0,USD,,,1,Tijuana,False,False,5,True,False,Baja California
41,20452,SO-20452,https://solili.s3.amazonaws.com/media/PO-4981_thumbnail_1616021354.jpg,,4981,Plaza Distrito 65,/oficina-en-renta/plaza-distrito-65-tijuana-tij/20452/,33.4,869.74,17.0,USD,,,2,Tijuana,False,False,5,True,False,Baja California
42,20453,SO-20453,https://solili.s3.amazonaws.com/media/PO-4981_thumbnail_1616021354.jpg,,4981,Plaza Distrito 65,/oficina-en-renta/plaza-distrito-65-tijuana-tij/20453/,28.25,1882.9,16.0,USD,,,3,Tijuana,False,False,5,True,False,Baja California
43,20455,SO-20455,https://solili.s3.amazonaws.com/media/PO-4981_thumbnail_1616021354.jpg,,4981,Plaza Distrito 65,/oficina-en-renta/plaza-distrito-65-tijuana-tij/20455/,303.8,2281.65,15.0,USD,,,4,Tijuana,False,False,5,True,False,Baja California
44,21128,SO-21128,https://solili.s3.amazonaws.com/media/PO-4189_thumbnail_1592427614.jpg,,4189,Torre Norte II,/oficina-en-renta/torre-norte-ii-tijuana-tij/21128/,,69.34,20.0,USD,,,1,Tijuana,True,False,5,True,False,Baja California
45,21841,SO-21841,https://solili.s3.amazonaws.com/media/PO-4981_thumbnail_1616021354.jpg,,4981,Plaza Distrito 65,/oficina-en-renta/plaza-distrito-65-tijuana-tij/21841/,,414.05,18.0,USD,,,5,Tijuana,False,False,5,True,False,Baja California
46,21842,SO-21842,https://solili.s3.amazonaws.com/media/PO-4981_thumbnail_1616021354.jpg,,4981,Plaza Distrito 65,/oficina-en-renta/plaza-distrito-65-tijuana-tij/21842/,,252.92,15.0,USD,,,6,Tijuana,False,False,5,True,False,Baja California
47,22024,SO-22024,https://solili.s3.amazonaws.com/media/PO-1518_thumbnail_1599236880.jpg,,1518,Torre Peninsula,/oficina-en-renta/torre-peninsula-tijuana-tij/22024/,,277.0,22.0,USD,,,13,Tijuana,True,False,5,True,False,Baja California
48,23454,SO-23454,https://solili.s3.amazonaws.com/media/PO-1452_thumbnail_1494429092.jpg,,1452,Torre Zentrum,/oficina-en-renta/torre-zentrum-tijuana-tij/23454/,,200.0,20.0,USD,,,3,Tijuana,True,False,5,True,False,Baja California
49,23540,SO-23540,https://solili.s3.amazonaws.com/media/PO-4202_thumbnail_1541017503.jpg,,4202,Torre Urban,/oficina-en-renta/edificio-atl-5-tijuana-tij/23540/,,63.0,23.0,USD,,,1,Tijuana,False,False,5,True,False,Baja California
50,19057,SO-19057,https://solili.s3.amazonaws.com/media/PO-4701_thumbnail_1602883811.jpg,Colliers International,4701,Oficinas Santa Fe,/oficina-en-renta/oficinas-santa-fe-ciudad-juarez-cj/19057/,,1200.0,,,,,1,Ciudad Juarez,False,False,-1,True,False,Chiuahua
51,19058,SO-19058,https://solili.s3.amazonaws.com/media/PO-4701_thumbnail_1602883811.jpg,Colliers International,4701,Oficinas Santa Fe,/oficina-en-renta/oficinas-santa-fe-ciudad-juarez-cj/19058/,,480.0,,,,,2,Ciudad Juarez,False,False,-1,True,False,Chiuahua
52,19073,SO-19073,https://solili.s3.amazonaws.com/media/PO-4821_thumbnail_1603749348.jpg,Colliers,4821,Data Processing Center,/oficina-en-renta/data-processing-center-ciudad-juarez-cj/19073/,,2000.0,,,,,1,Ciudad Juarez,False,False,-1,True,False,Chiuahua
53,19059,SO-19059,https://solili.s3.amazonaws.com/media/PO-4701_thumbnail_1602883811.jpg,Colliers International,4701,Oficinas Santa Fe,/oficina-en-renta/oficinas-santa-fe-ciudad-juarez-cj/19059/,,250.0,,,,,3,Ciudad Juarez,False,False,0,True,False,Chiuahua
54,18924,SO-18924,https://solili.s3.amazonaws.com/media/PO-4697_thumbnail_1602883497.jpg,,4697,CELU Centro Ejecutivo,/oficina-en-renta/celu-centro-ejecutivo-ciudad-juarez-cj/18924/,,170.0,115.88,,,,PB,Ciudad Juarez,False,False,5,True,False,Chiuahua
55,19060,SO-19060,https://solili.s3.amazonaws.com/media/PO-4699_thumbnail_1602883619.jpg,,4699,"Punto Alpha, Torre de Negocios",/oficina-en-renta/punto-alpha-torre-de-negocios-ciudad-juarez-cj/19060/,,110.0,15.0,USD,,,7,Ciudad Juarez,False,False,5,True,False,Chiuahua
56,19065,SO-19065,https://solili.s3.amazonaws.com/media/PO-4710_thumbnail_1603725627.jpg,,4710,Paseo de la victoria 3651,/oficina-en-renta/paseo-de-la-victoria-3651-ciudad-juarez-cj/19065/,,243.75,20.0,USD,,,PB,Ciudad Juarez,False,False,5,True,False,Chiuahua
57,19067,SO-19067,https://solili.s3.amazonaws.com/media/PO-4710_thumbnail_1603725627.jpg,,4710,Paseo de la victoria 3651,/oficina-en-renta/paseo-de-la-victoria-3651-ciudad-juarez-cj/19067/,,76.0,16.0,USD,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
58,19101,SO-19101,https://solili.s3.amazonaws.com/media/PO-4823_thumbnail_1603839276.jpg,,4823,GB Corporativo,/oficina-en-renta/gb-corporativo-ciudad-juarez-cj/19101/,,300.0,14.0,USD,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
59,19103,SO-19103,https://solili.s3.amazonaws.com/media/PO-4824_thumbnail_1603842061.jpg,,4824,Plaza Dekoro,/oficina-en-renta/plaza-dekoro-ciudad-juarez-cj/19103/,,178.0,15.0,USD,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
60,19104,SO-19104,https://solili.s3.amazonaws.com/media/PO-4825_thumbnail_1603843458.jpg,,4825,Valle de Santiago 604,/oficina-en-renta/valle-de-santiago-604-ciudad-juarez-cj/19104/,,1123.0,13.35,USD,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
61,19105,SO-19105,https://solili.s3.amazonaws.com/media/PO-4713_thumbnail_1603122126.jpg,,4713,Centro Ejecutivo Seminario,/oficina-en-renta/centro-ejecutivo-seminario-ciudad-juarez-cj/19105/,,83.0,192.0,MXN,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
62,19106,SO-19106,https://solili.s3.amazonaws.com/media/PO-4713_thumbnail_1603122126.jpg,,4713,Centro Ejecutivo Seminario,/oficina-en-renta/centro-ejecutivo-seminario-ciudad-juarez-cj/19106/,,59.0,192.0,MXN,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
63,19107,SO-19107,https://solili.s3.amazonaws.com/media/PO-4713_thumbnail_1603122126.jpg,,4713,Centro Ejecutivo Seminario,/oficina-en-renta/centro-ejecutivo-seminario-ciudad-juarez-cj/19107/,,55.0,192.0,MXN,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
64,19108,SO-19108,https://solili.s3.amazonaws.com/media/PO-4713_thumbnail_1603122126.jpg,,4713,Centro Ejecutivo Seminario,/oficina-en-renta/centro-ejecutivo-seminario-ciudad-juarez-cj/19108/,,113.0,192.0,MXN,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
65,19109,SO-19109,https://solili.s3.amazonaws.com/media/PO-4713_thumbnail_1603122126.jpg,,4713,Centro Ejecutivo Seminario,/oficina-en-renta/centro-ejecutivo-seminario-ciudad-juarez-cj/19109/,,61.0,192.0,MXN,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
66,19110,,https://solili.s3.amazonaws.com/media/PO-4826_thumbnail_1615918312.jpg,,4826,BCM PRONAF,/oficina-en-renta/bcm-pronaf-ciudad-juarez-cj/19110/,,0.0,,,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
67,19111,,https://solili.s3.amazonaws.com/media/PO-4826_thumbnail_1615918312.jpg,,4826,BCM PRONAF,/oficina-en-renta/bcm-pronaf-ciudad-juarez-cj/19111/,,0.0,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
68,19112,,https://solili.s3.amazonaws.com/media/PO-4827_thumbnail_1603920703.jpg,,4827,BCM ODORE,/oficina-en-renta/bcm-odore-ciudad-juarez-cj/19112/,,0.0,,,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
69,19113,,https://solili.s3.amazonaws.com/media/PO-4827_thumbnail_1603920703.jpg,,4827,BCM ODORE,/oficina-en-renta/bcm-odore-ciudad-juarez-cj/19113/,,0.0,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
70,19114,,https://solili.s3.amazonaws.com/media/PO-4828_thumbnail_1603922694.jpg,,4828,Workplace Business Center,/oficina-en-renta/workplace-business-center-ciudad-juarez-cj/19114/,,0.0,,,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
71,19115,SO-19115,https://solili.s3.amazonaws.com/media/PO-4829_thumbnail_1603925722.jpg,,4829,Partido Iglesias 32528,/oficina-en-renta/partido-iglesias-32528-ciudad-juarez-cj/19115/,,456.0,6.5,USD,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
72,19116,,https://solili.s3.amazonaws.com/media/PO-4830_thumbnail_1604011374.jpg,,4830,Centro Ejecutivo de Ciudad Juárez,/oficina-en-renta/centro-ejecutivo-de-ciudad-juarez-ciudad-juarez-cj/19116/,,0.0,,,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
73,19117,SO-19117,https://solili.s3.amazonaws.com/media/PO-4831_thumbnail_1604014224.jpg,,4831,Lopez Mateos 785,/oficina-en-renta/lopez-mateos-785-ciudad-juarez-cj/19117/,,30.0,316.0,MXN,,,PB,Ciudad Juarez,False,False,5,True,False,Chiuahua
74,19124,SO-19124,https://solili.s3.amazonaws.com/media/PO-4836_thumbnail_1604088073.jpg,,4836,Rivas Guillen 598,/oficina-en-renta/rivas-guillen-598-ciudad-juarez-cj/19124/,,108.0,13.88,USD,,,PB,Ciudad Juarez,False,False,5,True,False,Chiuahua
75,19127,SO-19127,https://solili.s3.amazonaws.com/media/PO-4823_thumbnail_1603839276.jpg,,4823,GB Corporativo,/oficina-en-renta/gb-corporativo-ciudad-juarez-cj/19127/,,130.0,12.0,USD,,,PB,Ciudad Juarez,False,False,5,True,False,Chiuahua
76,19128,SO-19128,https://solili.s3.amazonaws.com/media/PO-4841_thumbnail_1604433757.jpg,,4841,Plaza MURVI,/oficina-en-renta/plaza-murvi-ciudad-juarez-cj/19128/,,123.0,8.0,USD,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
77,19129,SO-19129,https://solili.s3.amazonaws.com/media/PO-4842_thumbnail_1604434323.jpg,,4842,Av. Ejército Nacional 7695 E,/oficina-en-renta/av-ejercito-nacional-7695-e-ciudad-juarez-cj/19129/,,85.0,12.0,USD,,,PB,Ciudad Juarez,False,False,5,True,False,Chiuahua
78,19177,SO-19177,https://solili.s3.amazonaws.com/media/PO-4700_thumbnail_1615575289.jpg,,4700,"Plaza Barrancas, Centro de Negocios",/oficina-en-renta/plaza-barrancas-centro-de-negocios-ciudad-juarez-cj/19177/,,69.0,20.0,USD,,,4,Ciudad Juarez,False,False,5,True,False,Chiuahua
79,19185,SO-19185,https://solili.s3.amazonaws.com/media/PO-4712_thumbnail_1602886467.jpg,,4712,IPSUM Business Center,/oficina-en-renta/ipsum-business-center-ciudad-juarez-cj/19185/,,50.0,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
80,19186,SO-19186,https://solili.s3.amazonaws.com/media/PO-4712_thumbnail_1602886467.jpg,,4712,IPSUM Business Center,/oficina-en-renta/ipsum-business-center-ciudad-juarez-cj/19186/,,90.96,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
81,19187,SO-19187,https://solili.s3.amazonaws.com/media/PO-4712_thumbnail_1602886467.jpg,,4712,IPSUM Business Center,/oficina-en-renta/ipsum-business-center-ciudad-juarez-cj/19187/,,99.08,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
82,19189,SO-19189,https://solili.s3.amazonaws.com/media/PO-4712_thumbnail_1602886467.jpg,,4712,IPSUM Business Center,/oficina-en-renta/ipsum-business-center-ciudad-juarez-cj/19189/,,100.85,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
83,19190,SO-19190,https://solili.s3.amazonaws.com/media/PO-4712_thumbnail_1602886467.jpg,,4712,IPSUM Business Center,/oficina-en-renta/ipsum-business-center-ciudad-juarez-cj/19190/,,101.65,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
84,19192,SO-19192,https://solili.s3.amazonaws.com/media/PO-4717_thumbnail_1603122477.jpg,,4717,Real de Misiones Edificio B,/oficina-en-renta/real-de-misiones-edificio-b-ciudad-juarez-cj/19192/,,133.5,13.0,USD,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
85,19193,SO-19193,https://solili.s3.amazonaws.com/media/PO-4717_thumbnail_1603122477.jpg,,4717,Real de Misiones Edificio B,/oficina-en-renta/real-de-misiones-edificio-b-ciudad-juarez-cj/19193/,,138.0,13.0,USD,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
86,19297,SO-19297,https://solili.s3.amazonaws.com/media/PO-4715_thumbnail_1603122416.jpg,,4715,Av. Ejército Nacional 6513,/oficina-en-renta/av-ejercito-nacional-6513-ciudad-juarez-cj/19297/,,530.0,,,,,2,Ciudad Juarez,False,False,5,True,False,Chiuahua
87,20542,SO-20542,https://solili.s3.amazonaws.com/media/PO-4971_thumbnail_1615578569.jpg,,4971,PwC,/oficina-en-renta/pwc-ciudad-juarez-cj/20542/,,1398.0,,USD,,,1,Ciudad Juarez,False,False,5,True,False,Chiuahua
88,632,SO-632,https://solili.s3.amazonaws.com/media/PO-663_thumbnail_1531407427.jpg,Cushman & Wakefield,663,Torre Manacar,/oficina-en-renta/torre-manacar-ciudad-de-mexico-cdmx/632/,400.0,1507.0,27.0,USD,,USD,29,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
89,785,SO-785,https://solili.s3.amazonaws.com/media/PO-1121_thumbnail_1503935422.jpg,,1121,Torre Valburmex,/oficina-en-renta/torre-valburmex-ciudad-de-mexico-cdmx/785/,,312.0,360.0,MXN,,USD,2,Ciudad de México,False,False,-1,True,False,Ciudad de mexico
90,3064,SO-3064,https://solili.s3.amazonaws.com/media/PO-565_thumbnail_1568917040.jpg,Colliers,565,Chapultepec Uno R509,/oficina-en-renta/chapultepec-uno-r509-ciudad-de-mexico-cdmx/3064/,250.0,510.73,34.0,USD,,USD,19,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
91,3519,SO-3519,https://solili.s3.amazonaws.com/media/PO-706_thumbnail_1556810589.jpg,Colliers,706,Plaza Carso - Torre Carso II,/oficina-en-renta/plaza-carso-torre-carso-ii-ciudad-de-mexico-cdmx/3519/,,344.15,25.0,USD,,,4,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
92,3537,SO-3537,https://solili.s3.amazonaws.com/media/PO-726.21478461115_thumbnail.jpg,Colliers,726,Corporativo Legaria Torre I,/oficina-en-renta/corporativo-legaria-torre-i-ciudad-de-mexico-cdmx/3537/,800.0,1572.0,25.0,USD,,,12,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
93,3538,SO-3538,https://solili.s3.amazonaws.com/media/PO-726.21478461115_thumbnail.jpg,Colliers,726,Corporativo Legaria Torre I,/oficina-en-renta/corporativo-legaria-torre-i-ciudad-de-mexico-cdmx/3538/,800.0,1572.0,25.0,USD,,,15,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
94,3712,SO-3712,https://solili.s3.amazonaws.com/media/PO-617.21469223504_thumbnail.jpg,Cushman & Wakefield,617,Torre Arcos Bosques II - Torre 1,/oficina-en-renta/torre-arcos-bosques-ii-torre-1-ciudad-de-mexico-cdmx/3712/,,910.0,34.0,USD,,,30,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
95,4147,SO-4147,https://solili.s3.amazonaws.com/media/PO-8921469488156_thumbnail.jpg,Cushman & Wakefield,892,Corporativo Montes Urales I,/oficina-en-renta/corporativo-montes-urales-i-ciudad-de-mexico-cdmx/4147/,400.0,1023.0,25.0,USD,,USD,4,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
96,6633,SO-6633,https://solili.s3.amazonaws.com/media/PO-1555_thumbnail_1584746428.jpg,Cushman & Wakefield,1555,Edificio Sustentable Pedregal,/oficina-en-renta/corporativo-san-jeronimo-428-ciudad-de-mexico-cdmx/6633/,,1047.0,24.0,USD,,USD,1,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
97,6640,SO-6640,https://solili.s3.amazonaws.com/media/PO-1555_thumbnail_1584746428.jpg,Cushman & Wakefield,1555,Edificio Sustentable Pedregal,/oficina-en-renta/corporativo-san-jeronimo-428-ciudad-de-mexico-cdmx/6640/,,1047.0,24.0,USD,,USD,8,Ciudad de México,True,False,-1,True,False,Ciudad de mexico
